id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_ingles,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
COL2006,"Hogares baja calificación, matemática",COL,PISA,2006,.936155378818512,2,2,"Calificación, matemática",2,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2006,"Hogares media calificación, matemática",COL,PISA,2006,.9289476871490479,3,3,"Calificación, matemática",2,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2006,"Hogares alta calificación, matemática",COL,PISA,2006,.9518547654151917,4,4,"Calificación, matemática",2,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2006,"Total, lectura",COL,PISA,2006,1.049702048301697,5,5,"Total, lectura",3,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2006,"Hogares baja calificación, lectura",COL,PISA,2006,1.041168928146362,6,6,"Calificación, lectura",4,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2006,"Hogares media calificación, lectura",COL,PISA,2006,1.055227279663086,7,7,"Calificación, lectura",4,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2006,"Hogares alta calificación, lectura",COL,PISA,2006,1.052140116691589,8,8,"Calificación, lectura",4,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2006,"Total, ciencia",COL,PISA,2006,.9770975708961487,9,9,"Total, ciencia",5,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2006,"Hogares baja calificación, ciencia",COL,PISA,2006,.9665757417678833,10,10,"Calificación, ciencia",6,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2006,"Hogares media calificación, ciencia",COL,PISA,2006,.9635284543037415,11,11,"Calificación, ciencia",6,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2006,"Hogares alta calificación, ciencia",COL,PISA,2006,.9919862747192383,12,12,"Calificación, ciencia",6,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2009,"Total, matemática",COL,PISA,2009,.9190626740455627,1,1,"Total, matemática",1,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2009,"Hogares baja calificación, matemática",COL,PISA,2009,.9213194251060486,2,2,"Calificación, matemática",2,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2009,"Hogares media calificación, matemática",COL,PISA,2009,.913973867893219,3,3,"Calificación, matemática",2,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2009,"Hogares alta calificación, matemática",COL,PISA,2009,.9259961247444153,4,4,"Calificación, matemática",2,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2009,"Total, lectura",COL,PISA,2009,1.022769331932068,5,5,"Total, lectura",3,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2009,"Hogares baja calificación, lectura",COL,PISA,2009,1.028060555458069,6,6,"Calificación, lectura",4,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2009,"Hogares media calificación, lectura",COL,PISA,2009,1.008782029151917,7,7,"Calificación, lectura",4,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2009,"Hogares alta calificación, lectura",COL,PISA,2009,1.029460906982422,8,8,"Calificación, lectura",4,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2009,"Total, ciencia",COL,PISA,2009,.9485909342765808,9,9,"Total, ciencia",5,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2009,"Hogares baja calificación, ciencia",COL,PISA,2009,.9443178772926331,10,10,"Calificación, ciencia",6,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2009,"Hogares media calificación, ciencia",COL,PISA,2009,.9391303062438965,11,11,"Calificación, ciencia",6,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2009,"Hogares alta calificación, ciencia",COL,PISA,2009,.9640640616416931,12,12,"Calificación, ciencia",6,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,"Total, matemática",COL,PISA,2012,.9346945285797119,1,1,"Total, matemática",1,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,"Hogares baja calificación, matemática",COL,PISA,2012,.9382284283638001,2,2,"Calificación, matemática",2,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,"Hogares media calificación, matemática",COL,PISA,2012,.9238060116767883,3,3,"Calificación, matemática",2,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,"Hogares alta calificación, matemática",COL,PISA,2012,.9525731205940247,4,4,"Calificación, matemática",2,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,"Total, lectura",COL,PISA,2012,1.047114133834839,5,5,"Total, lectura",3,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,"Hogares baja calificación, lectura",COL,PISA,2012,1.061529040336609,6,6,"Calificación, lectura",4,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,"Hogares media calificación, lectura",COL,PISA,2012,1.040850520133972,7,7,"Calificación, lectura",4,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,"Hogares alta calificación, lectura",COL,PISA,2012,1.057173371315002,8,8,"Calificación, lectura",4,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,"Total, ciencia",COL,PISA,2012,.9568392038345337,9,9,"Total, ciencia",5,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,"Hogares baja calificación, ciencia",COL,PISA,2012,.9650886654853821,10,10,"Calificación, ciencia",6,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,"Hogares media calificación, ciencia",COL,PISA,2012,.9407795667648315,11,11,"Calificación, ciencia",6,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,"Hogares alta calificación, ciencia",COL,PISA,2012,.9709018468856812,12,12,"Calificación, ciencia",6,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,"Total, matemática",COL,PISA,2015,.9724253416061401,1,1,"Total, matemática",1,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,"Hogares baja calificación, matemática",COL,PISA,2015,.9509305953979492,2,2,"Calificación, matemática",2,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,"Hogares media calificación, matemática",COL,PISA,2015,.9778709411621094,3,3,"Calificación, matemática",2,Colombia,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
